"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2636","2019-03-07 13:36:23","A2636","2019-03-07 13:36:23","1"
"1","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2636","2019-03-07 13:36:23","A2636","2019-03-07 13:36:23","1"
"1","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2636","2019-03-07 13:36:23","A2636","2019-03-07 13:36:23","1"
"1","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2636","2019-03-07 13:36:23","A2636","2019-03-07 13:36:23","1"
"1","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2636","2019-03-07 13:36:23","A2636","2019-03-07 13:36:23","1"
"1","2","1","2","9_1","繰り返し設定1","2","","FFFFFF","A2636","2019-03-07 14:00:45","A2636","2019-03-07 14:00:45","1"
"1","2","1","2","9_2","繰り返し設定1","2","","FFFFFF","A2636","2019-03-07 14:00:45","A2636","2019-03-07 14:00:45","1"
"1","2","1","2","9_3","繰り返し設定1","2","","FFFFFF","A2636","2019-03-07 14:00:45","A2636","2019-03-07 14:00:45","1"
"1","2","1","2","9_4","繰り返し設定1","2","","FFFFFF","A2636","2019-03-07 14:00:45","A2636","2019-03-07 14:00:45","1"
"1","2","1","2","9_5","繰り返し設定1","2","","FFFFFF","A2636","2019-03-07 14:00:45","A2636","2019-03-07 14:00:45","1"
"2","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2636","2019-03-07 13:59:16","A2636","2019-03-07 13:59:16","1"
"2","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2636","2019-03-07 13:59:16","A2636","2019-03-07 13:59:16","1"
"2","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2636","2019-03-07 13:59:16","A2636","2019-03-07 13:59:16","1"
"2","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2636","2019-03-07 13:59:16","A2636","2019-03-07 13:59:16","1"
"2","2","1","2","9_5","繰り返し設定1","2","","FFFFFF","A2636","2019-03-07 13:59:53","A2636","2019-03-07 13:59:53","1"
"2","3","1","2","9_1","繰り返し設定1","3","","FFFFFF","A2636","2019-03-07 13:59:53","A2636","2019-03-07 13:59:53","1"
"2","3","1","2","9_3","繰り返し設定1","3","","FFFFFF","A2636","2019-03-07 13:59:53","A2636","2019-03-07 13:59:53","1"
"2","3","1","2","9_4","繰り返し設定1","3","","FFFFFF","A2636","2019-03-07 13:59:53","A2636","2019-03-07 13:59:53","1"
"2","3","1","2","9_5","繰り返し設定1","3","","FFFFFF","A2636","2019-03-07 13:59:53","A2636","2019-03-07 13:59:53","1"
"2","4","1","2","9_3","繰り返し設定1","4","","FFFFFF","A2636","2019-03-07 13:59:53","A2636","2019-03-07 13:59:53","1"
"2","5","1","2","9_1","繰り返し設定1","5","","FFFFFF","A2636","2019-03-07 13:59:53","A2636","2019-03-07 13:59:53","1"
"2","5","1","2","9_3","繰り返し設定1","5","","FFFFFF","A2636","2019-03-07 13:59:53","A2636","2019-03-07 13:59:53","1"
"2","5","1","2","9_4","繰り返し設定1","5","","FFFFFF","A2636","2019-03-07 13:59:53","A2636","2019-03-07 13:59:53","1"
"2","5","1","2","9_5","繰り返し設定1","5","","FFFFFF","A2636","2019-03-07 13:59:53","A2636","2019-03-07 13:59:53","1"
"2","6","1","2","9_3","繰り返し設定1","6","","FFFFFF","A2636","2019-03-07 13:59:53","A2636","2019-03-07 13:59:53","1"
"2","7","1","2","9_1","繰り返し設定1","7","","FFFFFF","A2636","2019-03-07 13:59:53","A2636","2019-03-07 13:59:53","1"
"2","7","1","2","9_3","繰り返し設定1","7","","FFFFFF","A2636","2019-03-07 13:59:53","A2636","2019-03-07 13:59:53","1"
