"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2636","2019-07-10 10:26:28","A2636","2019-07-10 10:26:28","1"
"1","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2636","2019-07-10 10:26:28","A2636","2019-07-10 10:26:28","1"
"1","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2636","2019-07-10 10:26:28","A2636","2019-07-10 10:26:28","1"
"1","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2636","2019-07-10 10:26:28","A2636","2019-07-10 10:26:28","1"
"1","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2636","2019-07-10 10:26:28","A2636","2019-07-10 10:26:28","1"
"1","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2636","2019-07-10 10:26:28","A2636","2019-07-10 10:26:28","1"
"1","2","1","2","9_6","繰り返し設定1","2","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","3","1","2","9_1","繰り返し設定1","3","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","3","1","2","9_2","繰り返し設定1","3","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","3","1","2","9_3","繰り返し設定1","3","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","3","1","2","9_4","繰り返し設定1","3","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","3","1","2","9_5","繰り返し設定1","3","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","3","1","2","9_6","繰り返し設定1","3","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","4","1","2","9_6","繰り返し設定1","4","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","5","1","2","9_1","繰り返し設定1","5","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","5","1","2","9_2","繰り返し設定1","5","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","5","1","2","9_3","繰り返し設定1","5","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","5","1","2","9_4","繰り返し設定1","5","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","5","1","2","9_5","繰り返し設定1","5","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","5","1","2","9_6","繰り返し設定1","5","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","6","1","2","9_6","繰り返し設定1","6","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","7","1","2","9_1","繰り返し設定1","7","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
"1","7","1","2","9_2","繰り返し設定1","7","","FFFFFF","B95636","2019-08-13 11:55:17","B95636","2019-08-13 11:55:17","1"
