"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2867","2018-10-09 11:06:39","A2867","2018-10-09 11:06:39","1"
"1","1","1","2","9_7","繰り返し設定1","1","","FFFFFF","A2867","2018-10-09 11:06:39","A2867","2018-10-09 11:06:39","1"
"1","2","1","2","9_6","繰り返し設定1","2","","FFFFFF","A2636","2019-01-31 14:57:38","A2636","2019-01-31 14:57:38","1"
"1","2","1","2","9_7","繰り返し設定1","2","","FFFFFF","A2636","2019-01-31 14:57:38","A2636","2019-01-31 14:57:38","1"
"1","3","1","2","9_4","繰り返し設定1","3","","FFFFFF","A2636","2019-01-31 14:57:50","A2636","2019-01-31 14:57:50","1"
"1","4","1","2","9_6","繰り返し設定1","4","","FFFFFF","A2636","2019-01-31 14:57:50","A2636","2019-01-31 14:57:50","1"
"1","4","1","2","9_7","繰り返し設定1","4","","FFFFFF","A2636","2019-01-31 14:57:50","A2636","2019-01-31 14:57:50","1"
"1","5","1","2","9_7","繰り返し設定1","5","","FFFFFF","B91468","2019-03-22 13:14:17","B91468","2019-03-22 13:14:17","1"
"1","6","1","2","9_6","繰り返し設定1","6","","FFFFFF","B91468","2019-03-22 13:14:17","B91468","2019-03-22 13:14:17","1"
"1","6","1","2","9_7","繰り返し設定1","6","","FFFFFF","B91468","2019-03-22 13:14:17","B91468","2019-03-22 13:14:17","1"
"1","7","1","2","9_1","繰り返し設定1","7","","FFFFFF","A2636","2019-04-04 11:08:44","A2636","2019-04-04 11:08:44","1"
"1","7","1","2","9_2","繰り返し設定1","7","","FFFFFF","A2636","2019-04-04 11:08:44","A2636","2019-04-04 11:08:44","1"
"1","7","1","2","9_3","繰り返し設定1","7","","FFFFFF","A2636","2019-04-04 11:08:44","A2636","2019-04-04 11:08:44","1"
"1","7","1","2","9_4","繰り返し設定1","7","","FFFFFF","A2636","2019-04-04 11:08:44","A2636","2019-04-04 11:08:44","1"
"1","7","1","2","9_5","繰り返し設定1","7","","FFFFFF","A2636","2019-04-04 11:08:44","A2636","2019-04-04 11:08:44","1"
"1","7","1","2","9_6","繰り返し設定1","7","","FFFFFF","A2636","2019-04-04 11:08:44","A2636","2019-04-04 11:08:44","1"
"1","7","1","2","9_7","繰り返し設定1","7","","FFFFFF","A2636","2019-04-04 11:08:44","A2636","2019-04-04 11:08:44","1"
"1","8","1","2","9_6","繰り返し設定1","8","","FFFFFF","A2636","2019-04-04 13:25:48","A2636","2019-04-04 13:25:48","1"
"1","9","1","2","9_7","繰り返し設定1","9","","FFFFFF","A2636","2019-04-04 13:25:48","A2636","2019-04-04 13:25:48","1"
"1","10","1","2","9_6","繰り返し設定1","10","","FFFFFF","A2636","2019-04-04 13:25:48","A2636","2019-04-04 13:25:48","1"
"1","11","1","2","9_7","繰り返し設定1","11","","FFFFFF","A2636","2019-04-04 13:25:48","A2636","2019-04-04 13:25:48","1"
"1","12","1","2","9_6","繰り返し設定1","12","","FFFFFF","A2636","2019-04-04 13:25:48","A2636","2019-04-04 13:25:48","1"
"1","13","1","2","9_7","繰り返し設定1","13","","FFFFFF","A2636","2019-04-04 13:25:49","A2636","2019-04-04 13:25:49","1"
"1","14","1","2","9_6","繰り返し設定1","14","","FFFFFF","A2636","2019-04-04 13:25:49","A2636","2019-04-04 13:25:49","1"
"1","15","1","2","9_7","繰り返し設定1","15","","FFFFFF","A2636","2019-04-04 13:25:49","A2636","2019-04-04 13:25:49","1"
"1","16","1","2","9_6","繰り返し設定1","16","","FFFFFF","A2636","2019-04-04 13:25:49","A2636","2019-04-04 13:25:49","1"
"1","17","1","2","9_7","繰り返し設定1","17","","FFFFFF","A2636","2019-04-04 13:25:49","A2636","2019-04-04 13:25:49","1"
"1","18","1","2","9_6","繰り返し設定1","18","","FFFFFF","A2636","2019-04-04 13:25:49","A2636","2019-04-04 13:25:49","1"
"1","19","1","2","9_7","繰り返し設定1","19","","FFFFFF","A2636","2019-04-04 13:25:49","A2636","2019-04-04 13:25:49","1"
"1","22","1","2","9_6","繰り返し設定1","22","","FFFFFF","A2636","2019-05-24 11:51:50","A2636","2019-05-24 11:51:50","1"
"1","23","1","2","9_7","繰り返し設定1","23","","FFFFFF","A2636","2019-05-24 11:51:50","A2636","2019-05-24 11:51:50","1"
"1","24","1","2","9_6","繰り返し設定1","24","","FFFFFF","A2636","2019-05-24 11:51:50","A2636","2019-05-24 11:51:50","1"
"1","25","1","2","9_7","繰り返し設定1","25","","FFFFFF","A2636","2019-05-24 11:51:50","A2636","2019-05-24 11:51:50","1"
"1","26","1","2","9_6","繰り返し設定1","26","","FFFFFF","A2636","2019-05-24 11:51:50","A2636","2019-05-24 11:51:50","1"
"1","27","1","2","9_7","繰り返し設定1","27","","FFFFFF","A2636","2019-05-24 11:51:50","A2636","2019-05-24 11:51:50","1"
"1","29","1","2","9_7","繰り返し設定1","29","","FFFFFF","A2636","2019-05-24 11:51:50","A2636","2019-05-24 11:51:50","1"
"1","30","1","2","9_6","繰り返し設定1","30","","FFFFFF","A2636","2019-05-24 11:51:50","A2636","2019-05-24 11:51:50","1"
"1","31","1","2","9_7","繰り返し設定1","31","","FFFFFF","A2636","2019-05-24 11:51:50","A2636","2019-05-24 11:51:50","1"
"1","34","1","2","9_6","繰り返し設定1","34","","FFFFFF","A2636","2019-05-24 11:51:50","A2636","2019-05-24 11:51:50","1"
"1","35","1","2","9_7","繰り返し設定1","35","","FFFFFF","A2636","2019-05-24 11:51:50","A2636","2019-05-24 11:51:50","1"
"1","36","1","2","9_6","繰り返し設定1","36","","FFFFFF","A2636","2019-05-24 11:51:50","A2636","2019-05-24 11:51:50","1"
"1","37","1","2","9_7","繰り返し設定1","37","","FFFFFF","A2636","2019-05-24 11:51:50","A2636","2019-05-24 11:51:50","1"
"1","38","1","2","9_6","繰り返し設定1","38","","FFFFFF","B91468","2019-05-31 10:54:15","B91468","2019-05-31 10:54:15","1"
"1","39","1","2","9_7","繰り返し設定1","39","","FFFFFF","B91468","2019-05-31 10:54:15","B91468","2019-05-31 10:54:15","1"
"1","40","1","2","9_6","繰り返し設定1","40","","FFFFFF","A2636","2019-06-06 16:50:36","A2636","2019-06-06 16:50:36","1"
"1","41","1","2","9_7","繰り返し設定1","41","","FFFFFF","A2636","2019-06-06 16:50:36","A2636","2019-06-06 16:50:36","1"
"1","42","1","2","9_6","繰り返し設定1","42","","FFFFFF","A2636","2019-06-06 16:50:36","A2636","2019-06-06 16:50:36","1"
"1","43","1","2","9_6","繰り返し設定1","43","","FFFFFF","A2636","2019-06-06 16:50:36","A2636","2019-06-06 16:50:36","1"
"1","44","1","2","9_7","繰り返し設定1","44","","FFFFFF","A2636","2019-06-06 16:50:36","A2636","2019-06-06 16:50:36","1"
"1","45","1","2","9_6","繰り返し設定1","45","","FFFFFF","A2636","2019-06-06 16:50:36","A2636","2019-06-06 16:50:36","1"
"1","46","1","2","9_7","繰り返し設定1","46","","FFFFFF","A2636","2019-06-06 16:50:36","A2636","2019-06-06 16:50:36","1"
"1","47","1","2","9_6","繰り返し設定1","47","","FFFFFF","A2636","2019-06-06 16:50:36","A2636","2019-06-06 16:50:36","1"
"1","48","1","2","9_6","繰り返し設定1","48","","FFFFFF","B91468","2019-06-26 10:54:15","B91468","2019-06-26 10:54:15","1"
"1","49","1","2","9_6","繰り返し設定1","49","","FFFFFF","B91468","2019-07-09 13:11:57","B91468","2019-07-09 13:11:57","1"
"1","50","1","2","9_7","繰り返し設定1","50","","FFFFFF","B91468","2019-07-09 13:11:57","B91468","2019-07-09 13:11:57","1"
"1","51","1","2","9_7","繰り返し設定1","51","","FFFFFF","A2062","2019-07-18 13:22:47","A2062","2019-07-18 13:22:47","1"
"1","52","1","2","9_1","繰り返し設定1","52","","FFFFFF","A2062","2019-07-18 13:22:47","A2062","2019-07-18 13:22:47","1"
"1","53","1","2","9_2","繰り返し設定1","53","","FFFFFF","A2062","2019-07-18 13:22:47","A2062","2019-07-18 13:22:47","1"
"1","54","1","2","9_3","繰り返し設定1","54","","FFFFFF","A2062","2019-07-18 13:22:47","A2062","2019-07-18 13:22:47","1"
"1","55","1","2","9_4","繰り返し設定1","55","","FFFFFF","A2062","2019-07-18 13:22:47","A2062","2019-07-18 13:22:47","1"
"1","56","1","2","9_5","繰り返し設定1","56","","FFFFFF","A2062","2019-07-18 13:22:47","A2062","2019-07-18 13:22:47","1"
"1","57","1","2","9_7","繰り返し設定1","57","","FFFFFF","A2636","2019-07-31 16:45:14","A2636","2019-07-31 16:45:14","1"
"1","58","1","2","9_6","繰り返し設定1","58","","FFFFFF","A2636","2019-07-31 16:45:14","A2636","2019-07-31 16:45:14","1"
"1","59","1","2","9_7","繰り返し設定1","59","","FFFFFF","A2636","2019-07-31 16:45:14","A2636","2019-07-31 16:45:14","1"
"1","60","1","2","9_6","繰り返し設定1","60","","FFFFFF","A2636","2019-07-31 16:45:14","A2636","2019-07-31 16:45:14","1"
"1","61","1","2","9_7","繰り返し設定1","61","","FFFFFF","A2636","2019-07-31 16:45:14","A2636","2019-07-31 16:45:14","1"
"1","62","1","2","9_6","繰り返し設定1","62","","FFFFFF","A2636","2019-07-31 16:45:14","A2636","2019-07-31 16:45:14","1"
"1","63","1","2","9_7","繰り返し設定1","63","","FFFFFF","A2636","2019-07-31 16:45:14","A2636","2019-07-31 16:45:14","1"
"1","64","1","2","9_6","繰り返し設定1","64","","FFFFFF","A2636","2019-07-31 16:45:14","A2636","2019-07-31 16:45:14","1"
"1","65","1","2","9_7","繰り返し設定1","65","","FFFFFF","A2636","2019-07-31 16:45:14","A2636","2019-07-31 16:45:14","1"
"2","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2636","2019-01-31 14:59:06","A2636","2019-01-31 14:59:06","1"
"2","1","1","2","9_7","繰り返し設定1","1","","FFFFFF","A2636","2019-01-31 14:59:06","A2636","2019-01-31 14:59:06","1"
"2","2","1","2","9_4","繰り返し設定1","2","","FFFFFF","A2636","2019-01-31 14:59:19","A2636","2019-01-31 14:59:19","1"
"2","3","1","2","9_6","繰り返し設定1","3","","FFFFFF","A2636","2019-01-31 14:59:19","A2636","2019-01-31 14:59:19","1"
"2","3","1","2","9_7","繰り返し設定1","3","","FFFFFF","A2636","2019-01-31 14:59:19","A2636","2019-01-31 14:59:19","1"
"2","4","1","2","9_7","繰り返し設定1","4","","FFFFFF","B91468","2019-03-22 13:15:25","B91468","2019-03-22 13:15:25","1"
"2","5","1","2","9_6","繰り返し設定1","5","","FFFFFF","B91468","2019-03-22 13:15:25","B91468","2019-03-22 13:15:25","1"
"2","5","1","2","9_7","繰り返し設定1","5","","FFFFFF","B91468","2019-03-22 13:15:25","B91468","2019-03-22 13:15:25","1"
"2","6","1","2","9_1","繰り返し設定1","6","","FFFFFF","A2636","2019-04-04 11:09:35","A2636","2019-04-04 11:09:35","1"
"2","6","1","2","9_2","繰り返し設定1","6","","FFFFFF","A2636","2019-04-04 11:09:35","A2636","2019-04-04 11:09:35","1"
"2","6","1","2","9_3","繰り返し設定1","6","","FFFFFF","A2636","2019-04-04 11:09:35","A2636","2019-04-04 11:09:35","1"
"2","6","1","2","9_4","繰り返し設定1","6","","FFFFFF","A2636","2019-04-04 11:09:35","A2636","2019-04-04 11:09:35","1"
"2","6","1","2","9_5","繰り返し設定1","6","","FFFFFF","A2636","2019-04-04 11:09:35","A2636","2019-04-04 11:09:35","1"
"2","6","1","2","9_6","繰り返し設定1","6","","FFFFFF","A2636","2019-04-04 11:09:35","A2636","2019-04-04 11:09:35","1"
"2","6","1","2","9_7","繰り返し設定1","6","","FFFFFF","A2636","2019-04-04 11:09:35","A2636","2019-04-04 11:09:35","1"
"2","7","1","2","9_6","繰り返し設定1","7","","FFFFFF","A2636","2019-04-04 13:26:44","A2636","2019-04-04 13:26:44","1"
"2","8","1","2","9_7","繰り返し設定1","8","","FFFFFF","A2636","2019-04-04 13:26:44","A2636","2019-04-04 13:26:44","1"
"2","9","1","2","9_6","繰り返し設定1","9","","FFFFFF","A2636","2019-04-04 13:26:44","A2636","2019-04-04 13:26:44","1"
