"line_id","date","frame"
1,20200201,0
1,20200202,0
1,20200203,10
1,20200204,10
1,20200205,10
1,20200206,10
1,20200207,10
1,20200208,0
1,20200209,0
1,20200210,10
1,20200211,10
1,20200212,10
1,20200213,10
1,20200214,10
1,20200215,0
1,20200216,0
1,20200217,10
1,20200218,10
1,20200219,10
1,20200220,10
1,20200221,10
1,20200222,0
1,20200223,0
1,20200224,10
1,20200225,10
1,20200226,10
1,20200227,10
1,20200228,10
1,20200229,0
1,20200301,0
1,20200302,10
1,20200303,10
1,20200304,10
1,20200305,10
1,20200306,10
1,20200307,0
1,20200308,0
1,20200309,10
1,20200310,10
1,20200311,10
1,20200312,10
1,20200313,10
1,20200314,0
1,20200315,0
1,20200316,10
1,20200317,10
1,20200318,10
1,20200319,10
1,20200320,10
1,20200321,0
1,20200322,0
1,20200323,10
1,20200324,10
1,20200325,10
1,20200326,10
1,20200327,10
1,20200328,0
1,20200329,0
1,20200330,10
1,20200331,10
1,20200401,10
1,20200402,10
1,20200403,10
1,20200404,0
1,20200405,0
1,20200406,10
1,20200407,10
1,20200408,10
1,20200409,10
1,20200410,10
1,20200411,0
1,20200412,0
1,20200413,10
1,20200414,10
1,20200415,10
1,20200416,10
1,20200417,10
1,20200418,0
1,20200419,0
1,20200420,10
1,20200421,10
1,20200422,10
1,20200423,10
1,20200424,10
1,20200425,0
1,20200426,0
1,20200427,10
1,20200428,10
1,20200429,10
1,20200430,10
1,20200501,10
1,20200502,0
1,20200503,0
1,20200504,10
1,20200505,10
1,20200506,10
1,20200507,10
1,20200508,10
1,20200509,0
1,20200510,0
1,20200511,10
1,20200512,10
1,20200513,10
1,20200514,10
1,20200515,10
1,20200516,0
1,20200517,0
1,20200518,10
1,20200519,10
1,20200520,10
1,20200521,10
1,20200522,10
1,20200523,0
1,20200524,0
1,20200525,10
1,20200526,10
1,20200527,10
1,20200528,10
1,20200529,10
1,20200530,0
1,20200531,0
1,20200601,10
1,20200602,10
1,20200603,10
1,20200604,10
1,20200605,10
1,20200606,0
1,20200607,0
1,20200608,10
1,20200609,10
1,20200610,10
1,20200611,10
1,20200612,10
1,20200613,0
1,20200614,0
1,20200615,10
1,20200616,10
1,20200617,10
1,20200618,10
1,20200619,10
1,20200620,0
1,20200621,0
1,20200622,10
1,20200623,10
1,20200624,10
1,20200625,10
1,20200626,10
1,20200627,0
1,20200628,0
1,20200629,10
1,20200630,10
1,20200701,10
1,20200702,10
1,20200703,10
1,20200704,0
1,20200705,0
1,20200706,10
1,20200707,10
1,20200708,10
1,20200709,10
1,20200710,10
1,20200711,0
1,20200712,0
1,20200713,10
1,20200714,10
1,20200715,10
1,20200716,10
1,20200717,10
1,20200718,0
1,20200719,0
1,20200720,10
1,20200721,10
1,20200722,10
1,20200723,10
1,20200724,10
1,20200725,0
1,20200726,0
1,20200727,10
1,20200728,10
1,20200729,10
1,20200730,10
1,20200731,0
1,20200801,0
1,20200802,0
1,20200803,10
1,20200804,10
1,20200805,10
1,20200806,10
1,20200807,10
1,20200808,0
1,20200809,0
1,20200810,10
1,20200811,10
1,20200812,10
