"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2062","2017-10-11 11:49:20","A2062","2017-10-11 11:49:20","1"
"1","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2062","2017-10-11 11:49:20","A2062","2017-10-11 11:49:20","1"
"1","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2062","2017-10-11 11:49:20","A2062","2017-10-11 11:49:20","1"
"1","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2062","2017-10-11 11:49:20","A2062","2017-10-11 11:49:20","1"
"1","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2062","2017-10-11 11:49:20","A2062","2017-10-11 11:49:20","1"
"1","2","1","2","9_1","繰り返し設定1","2","","FFFFFF","A1589","2017-11-07 15:19:57","A1589","2017-11-07 15:19:57","1"
"1","2","1","2","9_2","繰り返し設定1","2","","FFFFFF","A1589","2017-11-07 15:19:57","A1589","2017-11-07 15:19:57","1"
"1","2","1","2","9_4","繰り返し設定1","2","","FFFFFF","A1589","2017-11-07 15:19:57","A1589","2017-11-07 15:19:57","1"
"1","2","1","2","9_5","繰り返し設定1","2","","FFFFFF","A1589","2017-11-07 15:19:57","A1589","2017-11-07 15:19:57","1"
"1","2","1","2","9_6","繰り返し設定1","2","","FFFFFF","A1589","2017-11-07 15:19:57","A1589","2017-11-07 15:19:57","1"
"2","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2064","2017-11-09 14:14:54","A2064","2017-11-09 14:14:54","1"
"2","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2064","2017-11-09 14:14:54","A2064","2017-11-09 14:14:54","1"
"2","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2064","2017-11-09 14:14:54","A2064","2017-11-09 14:14:54","1"
"2","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2064","2017-11-09 14:14:54","A2064","2017-11-09 14:14:54","1"
"2","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2064","2017-11-09 14:14:54","A2064","2017-11-09 14:14:54","1"
