"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2636","2018-06-18 12:55:23","A2636","2018-06-18 12:55:23","1"
"1","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2636","2018-06-18 12:55:23","A2636","2018-06-18 12:55:23","1"
"1","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2636","2018-06-18 12:55:23","A2636","2018-06-18 12:55:23","1"
"1","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2636","2018-06-18 12:55:23","A2636","2018-06-18 12:55:23","1"
"1","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2636","2018-06-18 12:55:23","A2636","2018-06-18 12:55:23","1"
"1","5","1","2","9_2","繰り返し設定1","5","","FFFFFF","B67540","2019-08-06 10:05:39","B67540","2019-08-06 10:05:39","1"
"1","6","1","2","9_1","繰り返し設定1","6","","FFFFFF","B67540","2019-08-06 10:05:39","B67540","2019-08-06 10:05:39","1"
"1","6","1","2","9_2","繰り返し設定1","6","","FFFFFF","B67540","2019-08-06 10:05:39","B67540","2019-08-06 10:05:39","1"
"1","7","1","2","9_1","繰り返し設定1","7","","FFFFFF","B67540","2019-08-06 10:05:39","B67540","2019-08-06 10:05:39","1"
"1","9","1","2","9_2","繰り返し設定1","9","","FFFFFF","B67540","2019-08-06 10:05:40","B67540","2019-08-06 10:05:40","1"
"1","10","1","2","9_1","繰り返し設定1","10","","FFFFFF","B67540","2019-08-06 10:05:40","B67540","2019-08-06 10:05:40","1"
"1","10","1","2","9_2","繰り返し設定1","10","","FFFFFF","B67540","2019-08-06 10:05:40","B67540","2019-08-06 10:05:40","1"
"1","11","1","2","9_2","繰り返し設定1","11","","FFFFFF","B67540","2019-08-06 10:05:40","B67540","2019-08-06 10:05:40","1"
"1","12","1","2","9_1","繰り返し設定1","12","","FFFFFF","B67540","2019-08-06 10:05:40","B67540","2019-08-06 10:05:40","1"
"1","12","1","2","9_2","繰り返し設定1","12","","FFFFFF","B67540","2019-08-06 10:05:40","B67540","2019-08-06 10:05:40","1"
"1","13","1","2","9_1","繰り返し設定1","13","","FFFFFF","B67540","2019-08-06 10:05:40","B67540","2019-08-06 10:05:40","1"
"1","15","1","2","9_2","繰り返し設定1","15","","FFFFFF","B67540","2019-08-06 10:05:41","B67540","2019-08-06 10:05:41","1"
"1","16","1","2","9_1","繰り返し設定1","16","","FFFFFF","B67540","2019-08-06 10:05:41","B67540","2019-08-06 10:05:41","1"
"1","16","1","2","9_2","繰り返し設定1","16","","FFFFFF","B67540","2019-08-06 10:05:41","B67540","2019-08-06 10:05:41","1"
"1","17","1","2","9_2","繰り返し設定1","17","","FFFFFF","B67540","2019-08-06 10:05:41","B67540","2019-08-06 10:05:41","1"
"1","18","1","2","9_1","繰り返し設定1","18","","FFFFFF","B67540","2019-08-06 10:05:41","B67540","2019-08-06 10:05:41","1"
"1","18","1","2","9_2","繰り返し設定1","18","","FFFFFF","B67540","2019-08-06 10:05:41","B67540","2019-08-06 10:05:41","1"
"1","19","1","2","9_2","繰り返し設定1","19","","FFFFFF","B67540","2019-08-06 10:05:41","B67540","2019-08-06 10:05:41","1"
"1","20","1","2","9_1","繰り返し設定1","20","","FFFFFF","B67540","2019-08-06 10:05:41","B67540","2019-08-06 10:05:41","1"
