"line_id","date","frame"
1,20200201,3
1,20200202,0
1,20200203,0
1,20200204,3
1,20200205,3
1,20200206,3
1,20200207,0
1,20200208,3
1,20200209,3
1,20200210,3
1,20200211,3
1,20200212,3
1,20200213,3
1,20200214,0
1,20200215,3
1,20200216,0
1,20200217,0
1,20200218,3
1,20200219,3
1,20200220,3
1,20200221,0
1,20200222,3
1,20200223,3
1,20200224,3
1,20200225,3
1,20200226,3
1,20200227,3
1,20200228,0
1,20200229,3
1,20200301,0
1,20200302,0
1,20200303,3
1,20200304,3
1,20200305,3
1,20200306,0
1,20200307,3
1,20200308,3
1,20200309,3
1,20200310,3
1,20200311,3
1,20200312,3
1,20200313,0
1,20200314,3
1,20200315,0
1,20200316,0
1,20200317,3
1,20200318,3
1,20200319,3
1,20200320,0
1,20200321,3
1,20200322,3
1,20200323,3
1,20200324,3
1,20200325,3
1,20200326,3
1,20200327,0
1,20200328,3
1,20200329,3
1,20200330,3
1,20200331,3
1,20200401,3
1,20200402,3
1,20200403,0
1,20200404,3
1,20200405,0
1,20200406,0
1,20200407,3
1,20200408,3
1,20200409,3
1,20200410,0
1,20200411,3
1,20200412,3
1,20200413,3
1,20200414,3
1,20200415,3
1,20200416,3
1,20200417,0
1,20200418,3
1,20200419,0
1,20200420,0
1,20200421,3
1,20200422,3
1,20200423,3
1,20200424,0
1,20200425,3
1,20200426,3
1,20200427,3
1,20200428,3
1,20200429,3
1,20200430,3
1,20200501,0
1,20200502,3
1,20200503,0
1,20200504,0
1,20200505,3
1,20200506,3
1,20200507,3
1,20200508,0
1,20200509,3
1,20200510,3
1,20200511,3
1,20200512,3
1,20200513,3
1,20200514,3
1,20200515,0
1,20200516,3
1,20200517,0
1,20200518,0
1,20200519,3
1,20200520,3
1,20200521,3
1,20200522,0
1,20200523,3
1,20200524,3
1,20200525,3
1,20200526,3
1,20200527,3
1,20200528,3
1,20200529,0
1,20200530,3
1,20200531,3
1,20200601,3
1,20200602,3
1,20200603,3
1,20200604,3
1,20200605,0
